ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
"02","6","10","611","2018","06","05","5","3","2","6","0","0","0","0","0","1","1","0",573531.96900000004,5929965.16349999979,10.10890779200,53.51347649500
"02","6","10","611","2018","09","08","3","3","2","6","0","0","1","0","0","0","0","0",573021.35930000001,5929683.65029999986,10.10114345500,53.51101770400
"02","1","12","130","2018","08","17","6","3","3","6","0","0","1","0","0","0","0","0",573076.42400000000,5932722.06699999981,10.10268265700,53.53831621200
"02","1","13","131","2018","01","11","2","3","5","3","0","0","1","0","0","1","0","0",572252.95460000006,5929700.56869999971,10.08956232200,53.51127590200
"02","1","13","131","2018","01","09","7","2","6","7","0","0","1","1","0","0","1","0",572267.50060000003,5929933.08480000030,10.08983524600,53.51336353200
"02","1","13","131","2018","02","16","3","3","1","3","0","0","1","0","0","0","0","0",573313.82230000000,5931532.06630000006,10.10598540800,53.52758866000
"02","1","13","131","2018","01","15","4","3","5","3","0","0","1","0","1","0","0","1",572167.98840000003,5932407.08009999990,10.08890496300,53.53561102300
"02","1","12","130","2018","01","11","6","3","5","7","0","0","1","0","1","0","0","1",572890.10699999996,5932851.08800000045,10.09990186200,53.53950160500
"02","1","14","132","2018","01","16","5","3","5","3","1","0","1","0","0","0","1","0",570757.10710000002,5931692.96239999961,10.06745958800,53.52938513200
"02","1","13","131","2018","01","11","4","3","5","3","0","0","1","0","0","0","0","0",572717.72250000003,5932252.56159999967,10.09716204700,53.53414656200
"02","1","13","131","2018","02","10","7","2","2","2","0","0","1","0","0","0","1","0",572414.55429999996,5932575.25669999979,10.09266344000,53.53708849300
"02","1","14","132","2018","03","05","2","3","6","4","2","0","1","1","0","0","0","0",570607.00379999995,5931816.49060000014,10.06522338200,53.53051548100
"02","1","12","130","2018","03","17","5","2","2","6","0","0","1","0","0","0","0","1",573585.41200000001,5932889.26800000016,10.11040074600,53.53974777800
"02","1","13","131","2018","04","08","4","3","2","6","0","0","0","0","0","0","1","0",572615.44400000002,5931947.36699999962,10.09554838100,53.53141793200
"02","1","13","131","2018","03","07","1","3","1","5","0","0","0","0","0","1","1","1",571905.15460000001,5931945.89080000017,10.08483403400,53.53150235300
"02","1","12","130","2018","04","20","3","3","5","3","0","1","1","0","0","0","0","1",573584.59770000004,5932882.19689999986,10.11038679800,53.53968434500
"02","1","12","130","2018","04","06","6","3","1","7","0","0","1","0","0","0","0","0",572847.69230000000,5932725.93090000004,10.09923282100,53.53838270800
"02","1","12","130","2018","04","12","4","3","8","7","0","0","1","0","0","0","0","0",573597.43220000004,5932757.07809999958,10.11055100000,53.53855811400
"02","1","13","131","2018","04","16","2","3","3","6","0","0","1","0","0","1","0","0",572335.64939999999,5929866.07120000012,10.09084729600,53.51275190700
"02","1","13","131","2018","04","15","2","3","0","7","0","0","1","0","0","0","1","0",571796.78370000003,5932521.54050000012,10.08333141200,53.53669054400
"02","1","13","131","2018","04","06","7","2","9","1","0","0","1","0","0","0","1","0",571414.70319999999,5932416.09860000014,10.07754331500,53.53579501700
"02","1","13","131","2018","04","13","6","2","4","7","0","0","1","0","0","1","0","0",572333.68660000002,5929860.46669999976,10.09081640900,53.51270180900
"02","1","12","130","2018","04","13","2","3","2","6","0","0","1","0","0","1","0","1",572846.97510000004,5932749.73130000010,10.09922754200,53.53859670100
"02","1","13","131","2018","05","18","3","3","0","7","0","0","0","0","1","1","0","0",572823.28700000001,5932457.01690000016,10.09880205200,53.53596937200
"02","1","13","131","2018","05","09","1","3","2","2","0","0","1","0","0","0","0","0",570912.03630000004,5931355.78369999956,10.06972007700,53.52633400100
"02","1","13","131","2018","05","17","3","3","5","2","0","1","0","0","0","0","1","0",571197.50179999997,5932138.41530000046,10.07420352900,53.53332894900
"02","1","13","131","2018","05","17","4","3","5","7","0","0","1","0","0","0","0","0",571467.09299999999,5931803.57500000019,10.07819379200,53.53028312500
"02","1","13","131","2018","05","07","6","3","4","2","0","1","1","0","0","0","0","0",573534.37879999995,5931674.80159999989,10.10934548200,53.52884059700
"02","1","12","130","2018","05","10","5","3","5","2","0","1","1","0","0","0","0","0",573461.02110000001,5932630.82320000045,10.10846340300,53.53744256500
"02","6","11","612","2018","05","18","1","3","5","2","0","0","1","0","1","0","0","0",572097.80770000000,5929721.41330000013,10.08722799100,53.51148453100
"02","1","12","130","2018","05","10","3","3","3","6","0","0","1","0","1","0","0","0",573580.08900000004,5932837.79710000008,10.11030833500,53.53928595900
"02","1","14","132","2018","05","11","5","2","6","4","0","0","1","1","0","0","0","0",570494.65619999997,5932254.19230000023,10.06362732800,53.53446422300
"02","1","13","131","2018","06","12","4","3","1","6","0","0","1","0","0","0","0","0",572452.12120000005,5929999.79629999958,10.09263429900,53.51393765900
"02","1","13","131","2018","06","07","4","2","3","2","0","0","1","0","1","0","0","0",571650.97490000003,5932678.15249999985,10.08116761400,53.53811792600
"02","1","13","131","2018","06","14","2","2","5","3","0","0","1","0","0","0","0","0",572720.89670000004,5932251.66940000001,10.09720972200,53.53413810500
"02","1","13","131","2018","06","07","2","3","2","2","0","0","1","0","0","0","0","0",572853.36620000005,5932447.25320000015,10.09925354100,53.53587745600
"02","1","12","130","2018","06","18","1","3","2","6","0","0","1","0","0","0","0","0",573143.82799999998,5932838.30119999964,10.10372671000,53.53935142100
"02","1","13","131","2018","07","20","1","2","0","1","0","0","0","0","1","0","0","0",572826.01590000000,5932651.21540000010,10.09888841300,53.53771424900
"02","1","13","131","2018","07","14","4","3","3","6","0","0","1","0","0","1","0","1",571691.77020000003,5932167.45220000017,10.08166607700,53.53352268900
"02","1","13","131","2018","06","13","6","3","8","5","0","0","1","0","0","0","0","0",571339.45640000002,5930600.52190000005,10.07599450500,53.51948857500
"02","1","13","131","2018","07","05","3","3","3","2","0","1","1","0","0","0","0","0",572790.74809999997,5932466.31680000015,10.09831334800,53.53605746000
"02","1","13","131","2018","07","17","4","3","0","1","0","0","0","0","1","0","0","1",571846.20259999996,5930088.55209999997,10.08351872700,53.51481846300
"02","1","13","131","2018","06","12","4","3","5","3","0","0","1","0","0","1","0","0",572927.78500000003,5931645.80719999969,10.10018946600,53.52866456300
"02","1","12","130","2018","06","12","4","3","5","3","0","1","0","0","0","1","0","0",573841.34889999998,5932066.89690000005,10.11406798300,53.53232128000
"02","1","13","131","2018","07","20","4","2","3","7","0","0","1","0","1","0","0","0",571869.69550000003,5930064.80009999964,10.08386750800,53.51460179200
"02","1","13","131","2018","07","15","6","3","4","2","0","0","0","0","1","0","1","0",571642.95589999994,5931992.19620000012,10.08088961100,53.53195431900
"02","1","12","130","2018","08","14","7","3","2","6","0","0","1","0","0","0","0","0",573254.97880000004,5932750.33019999973,10.10538301600,53.53854534100
"02","1","13","131","2018","07","09","4","3","5","3","0","0","1","0","0","0","1","0",572787.81830000004,5932467.01559999958,10.09826931200,53.53606414600
"02","1","13","131","2018","07","20","3","3","5","3","0","0","1","0","0","0","0","0",573657.40399999998,5931923.28679999989,10.11125953000,53.53105648600
"02","1","13","131","2018","08","06","6","2","5","3","0","0","0","0","1","0","1","0",571665.30489999999,5930271.48180000018,10.08083296700,53.51648715200
"02","1","12","130","2018","08","18","3","3","5","3","0","0","1","0","0","0","1","0",573653.79969999997,5931926.27099999972,10.11120586500,53.53108381000
"02","1","12","130","2018","08","18","5","3","2","6","0","1","1","0","0","0","0","0",573342.14159999997,5932684.22379999980,10.10668249800,53.53793908400
"02","1","13","131","2018","07","12","1","2","5","3","0","0","1","0","1","0","0","0",572554.34050000005,5931759.53399999999,10.09458316600,53.52973832200
"02","1","13","131","2018","08","17","6","3","0","7","0","0","1","0","0","0","0","0",571824.23930000002,5932639.65809999965,10.08377271500,53.53774831400
"02","1","13","131","2018","08","18","3","3","5","3","0","0","1","0","0","0","0","0",573659.55070000002,5931924.60419999994,10.11129222000,53.53106802400
"02","1","14","132","2018","08","17","3","3","3","2","0","0","0","0","1","1","0","0",570721.59349999996,5932361.43250000011,10.06707495300,53.53539749600
"02","1","12","130","2018","08","07","5","3","5","3","0","1","0","0","0","0","1","1",572852.94779999997,5932740.59869999997,10.09931552300,53.53851379800
"02","1","13","131","2018","08","08","6","3","5","2","0","0","0","0","0","1","1","0",572821.16579999996,5930508.56720000040,10.09831690400,53.51845899400
"02","1","13","131","2018","08","15","4","3","3","6","0","0","1","0","0","0","0","0",571454.89419999998,5932023.49670000002,10.07805999000,53.53226122700
"02","1","13","131","2018","08","06","4","3","0","7","0","1","0","0","0","0","0","0",571868.76419999998,5930735.54870000016,10.08400733300,53.52062996100
"02","1","13","131","2018","09","10","5","3","5","3","0","1","1","0","0","0","0","0",573659.99639999995,5931924.87779999990,10.11129900700,53.53107042100
"02","1","13","131","2018","08","08","5","2","3","6","0","0","1","0","1","0","0","0",570876.48450000002,5931412.55009999964,10.06919672400,53.52684896000
"02","1","13","131","2018","09","15","7","3","5","2","0","0","1","0","1","0","0","0",572189.53720000002,5929749.42870000005,10.08861744200,53.51172372000
"02","1","12","130","2018","09","13","3","2","6","4","0","0","1","1","0","0","0","0",573152.96160000004,5932830.79250000045,10.10386275000,53.53928266900
"02","1","13","131","2018","09","16","1","3","5","3","0","0","1","0","0","0","0","0",573653.18400000001,5931920.52579999994,10.11119522700,53.53103226500
"02","1","13","131","2018","09","14","7","3","2","6","0","0","1","0","0","0","0","1",572013.60089999996,5929919.30750000011,10.08600388400,53.51327455300
"02","6","11","612","2018","10","17","6","3","3","2","0","0","1","0","0","1","0","0",572251.20400000003,5929699.26800000016,10.08953562800,53.51126445400
"02","1","14","132","2018","10","15","3","3","4","7","0","0","1","0","0","0","1","0",571038.79830000002,5932450.27440000046,10.07188031100,53.53615312400
"02","1","13","131","2018","10","06","6","3","5","3","2","0","0","0","0","1","0","0",572821.23840000003,5930508.51549999975,10.09831798700,53.51845851900
"02","1","13","131","2018","10","09","2","3","5","3","0","0","1","0","0","0","1","0",572813.10530000005,5932460.32180000003,10.09864922400,53.53600048500
"02","1","13","131","2018","10","14","5","3","2","6","0","0","1","0","0","0","1","0",572814.91390000004,5932565.38810000010,10.09870095500,53.53694446100
"02","1","13","131","2018","10","13","2","3","8","1","0","0","0","0","1","0","0","0",570999.28130000003,5931457.53920000046,10.07105900300,53.52723670300
"02","1","13","131","2018","10","08","2","2","2","6","0","0","1","0","0","1","0","0",571110.86329999997,5930832.13239999954,10.07259993800,53.52160104800
"02","1","13","131","2018","10","15","6","3","3","3","0","0","1","0","0","0","0","0",573656.76060000004,5931922.89190000016,10.11124973200,53.53105302700
"02","1","12","130","2018","10","13","2","3","2","6","0","0","1","0","0","1","0","0",573476.88390000002,5932650.26099999994,10.10870727400,53.53761503200
"02","1","13","131","2018","10","21","7","3","2","6","2","0","1","0","0","0","0","0",571678.96979999996,5932122.68350000028,10.08146273400,53.53312209800
"02","1","13","131","2018","11","08","5","2","2","2","0","0","1","0","1","0","0","0",573073.42110000004,5931088.44510000013,10.10225602300,53.52363533600
"02","1","13","131","2018","11","13","6","3","6","4","0","0","0","1","0","1","0","0",572417.10360000003,5930007.52120000031,10.09210809700,53.51401190800
"02","1","12","130","2018","12","13","6","3","1","6","0","0","1","0","0","0","0","1",573763.35170000000,5932704.44909999985,10.11304172300,53.53806186800
"02","1","12","130","2018","12","19","3","3","3","6","2","1","0","0","0","0","1","0",573784.92319999996,5932828.36469999980,10.11339637600,53.53917245700
"02","1","13","131","2018","12","17","7","3","3","6","2","0","1","0","0","0","0","1",571717.22900000005,5932247.83660000004,10.08206853600,53.53424163000
"02","1","12","130","2018","12","17","7","3","6","2","2","0","1","1","0","0","0","1",573584.37659999996,5932880.27699999977,10.11038301100,53.53966712200
"02","1","03","106","2018","01","15","6","3","2","6","0","0","1","0","0","0","0","1",564690.54229999997,5933832.85570000019,9.97639556900,53.54939892800
"02","1","03","107","2018","01","18","2","3","4","2","2","0","1","0","0","0","0","1",564794.89780000004,5933829.83970000036,9.97796976400,53.54935895500
"02","1","03","107","2018","04","03","6","2","6","7","2","0","1","1","0","0","0","0",564874.85030000005,5933817.19759999961,9.97917369600,53.54923546400
"02","1","03","107","2018","01","12","4","3","3","6","0","0","1","0","0","1","0","0",564847.59560000000,5933822.75629999954,9.97876355200,53.54928878900
"02","1","03","107","2018","03","14","3","3","5","3","0","1","1","0","0","0","0","0",564803.32750000001,5933829.32210000046,9.97809686800,53.54935326300
"02","1","03","107","2018","03","20","5","3","9","7","2","0","1","0","0","0","0","1",565158.35329999996,5933727.03089999966,9.98343320500,53.54839000700
"02","1","04","111","2018","01","22","6","3","5","3","2","1","1","0","0","0","0","1",564246.73860000004,5933995.17289999966,9.96973150300,53.55091221400
"02","1","03","106","2018","05","17","3","3","1","6","0","0","1","0","0","0","0","1",564620.69449999998,5933838.90610000025,9.97534275100,53.54946190600
"02","1","03","107","2018","02","00","1","3","2","6","2","0","1","0","0","0","0","0",564918.70750000002,5933804.47020000033,9.97983289600,53.54911565900
"02","1","03","106","2018","04","22","3","3","3","6","2","0","1","0","0","0","0","0",564333.20470000000,5933925.40290000010,9.97102204900,53.55027458200
"02","1","03","106","2018","02","13","3","3","3","6","0","0","1","0","0","1","0","0",564399.60999999999,5933890.62530000042,9.97201702600,53.54995388500
"02","1","03","107","2018","04","01","4","3","0","7","2","1","0","0","0","0","0","0",564947.72420000006,5933795.45550000016,9.98026890900,53.54903105300
"02","1","03","106","2018","03","15","6","3","6","4","0","0","1","1","0","0","0","0",564325.93779999996,5933931.21989999991,9.97091357900,53.55032775200
"02","1","03","106","2018","08","20","7","3","3","6","0","0","1","0","0","0","0","0",564463.87139999995,5933874.02579999994,9.97298338100,53.54979681400
"02","1","03","106","2018","12","10","3","3","3","2","0","1","0","0","0","0","1","1",564323.72320000001,5933932.99270000029,9.97088052300,53.55034395600
"02","1","03","106","2018","08","08","2","3","3","6","0","1","0","0","0","0","0","1",564613.29879999999,5933839.89859999996,9.97523134800,53.54947173600
"02","1","03","106","2018","10","15","7","3","2","6","0","0","1","0","0","0","0","0",564563.87980000000,5933848.41629999969,9.97448732700,53.54955436600
"02","1","03","106","2018","11","19","7","3","4","3","2","0","1","0","0","0","0","1",564494.63580000005,5933867.03729999997,9.97344620800,53.54973022900
"02","1","03","106","2018","08","19","6","3","2","6","1","0","1","0","0","0","0","0",564723.71160000004,5933830.79849999957,9.97689569800,53.54937635200
"02","1","04","111","2018","11","14","4","3","5","3","0","1","1","0","0","0","0","0",564249.86219999997,5933992.94220000040,9.96977818400,53.55089178400
"02","1","03","106","2018","11","19","7","3","3","6","2","0","1","0","0","0","1","0",564275.39090000000,5933971.68200000003,9.97015908000,53.55069758800
"02","1","03","106","2018","10","15","2","3","2","6","0","0","1","0","0","0","1","0",564510.12659999996,5933862.46129999962,9.97367903600,53.54968720000
"02","1","03","106","2018","11","14","2","3","4","2","0","0","1","0","0","0","1","0",564783.90700000001,5933830.02550000045,9.97780394100,53.54936198100
"02","1","03","106","2018","06","19","6","3","4","6","0","1","0","0","0","0","0","0",564708.42429999996,5933831.74660000019,9.97666519500,53.54938675700
"02","1","04","111","2018","11","04","6","3","5","3","2","0","1","0","0","0","0","0",564260.65700000001,5933985.23300000001,9.96993950900,53.55082117800
"02","1","03","106","2018","06","08","4","3","5","3","0","1","1","0","0","0","0","0",564599.87029999995,5933841.70069999993,9.97502907200,53.54948958400
"02","1","04","111","2018","07","15","6","3","5","2","0","1","1","0","0","0","0","0",564257.39460000000,5933987.56290000025,9.96989075400,53.55084251700
