SN,District,Imperial_Circle,Community,Year,Month,Weekday,Hour,Road,Cycle,Car,Pedestrians,Motorcycle,Goods Vehicle,Others,Total,Collision Type,Accident Type,Light Condition,Road Condition,Accident_Severity,Tend_to_Death
16653,3,7,319,2018,3,3,11,0,0,1,0,0,0,0,1,8,7,3,0,3,0
16654,5,4,512,2018,3,5,14,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16655,5,5,513,2018,3,5,17,0,0,1,0,0,0,0,1,1,6,3,0,3,0
16656,3,7,319,2018,3,3,16,0,0,1,0,0,0,0,1,4,2,3,0,3,0
16657,3,2,311,2018,4,3,18,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16658,7,1,702,2018,3,2,19,0,0,1,1,0,0,0,2,6,2,3,1,3,0
16659,1,16,136,2018,3,2,11,0,0,1,0,0,0,1,2,1,5,3,1,3,0
16660,1,12,130,2018,3,5,17,0,0,1,0,0,0,0,1,2,6,3,1,2,1
16661,5,2,508,2018,3,5,6,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16662,4,9,424,2018,3,2,13,0,0,1,0,0,0,1,2,0,5,3,1,2,1
16663,1,16,136,2018,3,2,7,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16664,5,2,509,2018,3,5,9,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16665,4,5,413,2018,3,2,8,0,1,1,0,0,0,0,2,1,5,3,0,3,0
16666,3,1,310,2018,4,5,23,0,0,1,0,0,0,0,1,4,2,3,0,3,0
16667,5,1,504,2018,3,2,13,0,0,1,0,0,1,0,2,0,7,3,1,3,0
16668,1,1,101,2018,3,7,23,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16669,5,9,517,2018,4,1,15,0,0,1,0,0,0,1,2,2,6,3,0,3,0
16670,4,10,426,2018,3,2,12,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16671,5,1,501,2018,3,2,13,0,1,0,0,0,0,1,2,3,1,3,1,3,0
16672,2,2,207,2018,3,5,16,0,0,1,0,0,0,0,1,1,6,3,1,3,0
16673,5,8,516,2018,3,5,7,0,0,0,1,0,0,1,2,6,4,3,0,3,0
16674,2,4,212,2018,3,2,20,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16675,4,4,407,2018,4,6,12,0,0,1,0,0,0,0,1,5,2,3,0,3,0
16676,5,6,514,2018,3,1,6,0,0,1,0,0,0,0,1,8,1,3,0,2,1
16677,5,10,518,2018,3,5,19,0,1,1,0,0,0,0,2,3,2,3,0,3,0
16678,4,3,406,2018,3,2,21,0,0,0,1,0,0,1,2,6,4,3,1,2,1
16679,1,2,103,2018,4,4,8,0,0,1,1,0,0,0,2,6,7,3,0,3,0
16680,3,1,302,2018,3,2,12,0,0,1,0,0,0,0,1,4,7,3,1,3,0
16681,3,6,318,2018,3,2,12,0,1,0,1,0,0,0,2,0,3,3,0,3,0
16682,4,5,411,2018,3,5,15,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16683,3,4,315,2018,3,2,17,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16684,1,13,131,2018,4,4,8,0,0,0,0,0,0,1,1,2,6,3,0,3,0
16685,2,1,203,2018,3,2,18,0,1,1,0,0,0,0,2,3,6,3,1,3,0
16686,5,2,508,2018,3,7,12,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16687,6,2,602,2018,3,1,17,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16688,1,13,131,2018,3,1,7,0,0,0,0,0,1,1,2,1,5,3,1,3,0
16689,4,10,426,2018,3,4,17,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16690,4,6,415,2018,3,5,11,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16691,1,5,113,2018,3,1,17,0,0,1,1,0,0,0,2,6,2,3,0,3,0
16692,4,1,402,2018,4,6,16,0,1,1,0,0,0,0,2,5,7,3,0,3,0
16693,1,16,137,2018,3,7,15,0,0,1,1,0,0,0,2,6,7,3,0,2,1
16694,5,4,512,2018,3,1,13,0,0,1,0,1,0,0,2,5,3,3,0,3,0
16695,5,18,526,2018,4,3,17,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16696,4,12,431,2018,3,1,12,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16697,1,16,136,2018,3,6,12,0,0,1,0,0,0,0,1,2,2,3,0,3,0
16698,4,7,416,2018,3,1,21,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16699,3,8,320,2018,3,7,16,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16700,4,2,403,2018,3,1,19,0,1,1,0,0,0,0,2,1,5,3,0,2,1
16701,2,2,207,2018,3,1,1,0,0,1,0,0,0,0,1,8,1,3,1,3,0
16702,1,1,101,2018,3,4,18,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16703,4,8,420,2018,3,5,16,0,0,1,1,0,0,0,2,6,4,3,1,2,1
16704,7,9,710,2018,3,7,14,0,0,0,0,0,0,1,1,0,7,3,1,3,0
16705,6,1,601,2018,4,5,15,0,0,1,0,0,0,0,1,1,5,3,1,3,0
16706,1,4,112,2018,3,7,21,0,0,1,0,0,0,1,2,1,7,3,0,3,0
16707,1,5,114,2018,3,5,22,0,0,1,0,0,0,0,1,3,6,3,1,3,0
16708,1,12,130,2018,3,7,18,0,0,1,1,0,0,0,2,2,4,3,1,3,0
16709,2,11,223,2018,4,3,11,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16710,5,18,526,2018,3,7,13,0,0,1,0,0,0,0,1,4,2,3,1,2,1
16711,5,2,509,2018,3,7,3,0,0,1,0,1,0,0,2,4,2,3,0,1,1
16712,7,1,702,2018,3,5,20,0,0,1,0,0,1,0,2,5,3,3,1,3,0
16713,4,8,421,2018,3,5,9,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16714,5,7,515,2018,3,7,11,0,0,1,0,0,0,0,1,3,6,3,1,3,0
16715,2,5,215,2018,3,3,10,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16716,2,4,212,2018,3,5,18,0,1,1,0,0,0,0,2,3,6,3,1,3,0
16717,5,17,525,2018,3,7,14,0,1,1,0,0,0,0,2,4,6,3,1,3,0
16718,3,9,321,2018,4,5,9,0,0,1,0,0,1,0,2,2,2,3,1,3,0
16719,5,10,518,2018,3,7,18,0,1,0,1,0,0,0,2,6,6,3,0,3,0
16720,5,8,516,2018,3,3,17,0,0,1,0,0,0,0,1,5,7,3,0,3,0
16721,2,1,202,2018,3,7,10,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16722,5,16,524,2018,4,5,11,0,0,1,0,0,0,0,1,1,6,3,0,3,0
16723,2,2,207,2018,3,7,22,0,0,1,0,0,0,0,1,4,6,3,1,3,0
16724,7,9,710,2018,4,2,16,0,0,1,0,1,0,0,2,5,7,3,0,3,0
16725,1,6,115,2018,3,7,0,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16726,7,13,714,2018,3,6,14,0,0,1,0,0,0,1,2,0,3,3,0,3,0
16727,5,5,513,2018,3,5,16,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16728,6,1,601,2018,3,6,18,0,1,1,0,0,0,0,2,5,7,3,0,3,0
16729,1,12,130,2018,3,2,14,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16730,5,2,508,2018,3,6,18,0,0,1,0,0,0,1,2,0,7,3,0,3,0
16731,1,1,101,2018,4,5,20,0,0,1,0,0,0,0,1,3,2,3,0,3,0
16732,5,4,512,2018,3,6,11,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16733,3,3,313,2018,4,1,23,0,0,1,0,0,0,1,2,3,6,3,0,3,0
16734,4,11,430,2018,3,6,15,0,0,1,0,0,0,0,1,3,7,3,0,3,0
16735,4,5,410,2018,3,6,14,0,0,1,0,1,0,0,2,5,2,3,0,3,0
16736,1,16,136,2018,4,1,3,0,0,1,0,0,0,0,1,9,1,3,1,3,0
16737,5,1,503,2018,3,6,5,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16738,4,10,426,2018,3,6,13,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16739,5,12,520,2018,3,5,10,0,0,1,1,0,0,0,2,6,2,3,1,3,0
16740,3,5,317,2018,3,6,10,0,1,1,0,0,0,0,2,0,7,3,0,3,0
16741,2,1,201,2018,3,2,13,0,1,1,0,0,0,0,2,1,5,3,0,3,0
16742,2,4,214,2018,3,6,18,0,0,1,0,0,0,0,1,2,2,3,0,2,1
16743,4,13,432,2018,4,4,21,0,0,1,1,0,0,0,2,6,2,3,1,3,0
16744,1,20,141,2018,3,5,13,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16745,5,2,509,2018,3,7,15,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16746,1,7,120,2018,3,5,19,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16747,5,6,514,2018,3,5,7,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16748,3,7,319,2018,3,4,15,0,0,0,1,0,0,1,2,6,4,3,1,3,0
16749,6,1,601,2018,3,6,12,0,0,1,0,0,0,0,1,4,2,3,0,3,0
16750,4,11,430,2018,3,5,12,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16751,1,4,111,2018,4,6,17,0,0,1,0,0,0,0,1,3,6,3,0,3,0
16752,2,7,219,2018,3,7,15,0,0,1,0,0,0,0,1,5,2,3,0,3,0
16753,4,12,431,2018,3,5,19,0,0,1,1,0,0,0,2,6,4,3,1,3,0
16754,5,7,515,2018,3,4,15,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16755,3,9,321,2018,3,5,13,0,0,1,0,0,0,1,2,2,7,3,0,3,0
16756,4,5,409,2018,4,6,20,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16757,4,13,432,2018,3,1,15,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16758,2,8,220,2018,3,5,18,0,0,1,1,0,0,0,2,6,4,3,1,1,1
16759,5,18,526,2018,4,3,7,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16760,2,8,220,2018,3,5,16,0,0,1,0,0,0,0,1,5,7,3,0,3,0
16761,2,4,211,2018,3,7,12,0,0,1,1,0,0,0,2,0,2,3,1,3,0
16762,2,8,220,2018,3,5,13,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16763,1,1,101,2018,3,4,16,0,0,0,1,0,0,1,2,6,7,3,1,3,0
16764,2,8,220,2018,3,5,12,0,0,1,0,0,0,1,2,1,6,3,0,3,0
16765,1,14,133,2018,4,5,11,0,0,1,0,0,0,0,1,2,2,3,0,3,0
16766,1,16,136,2018,3,4,15,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16767,2,7,219,2018,3,5,17,0,0,1,0,0,0,0,1,1,6,3,1,3,0
16768,2,4,213,2018,4,3,8,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16769,1,6,116,2018,4,6,15,0,1,0,0,0,0,1,2,3,2,3,0,3,0
16770,5,12,520,2018,4,5,8,0,1,1,0,0,0,0,2,5,2,3,0,3,0
16771,2,8,220,2018,4,3,8,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16772,1,8,122,2018,4,6,12,0,0,1,0,0,1,0,2,2,6,3,1,3,0
16773,7,13,714,2018,4,3,15,0,0,1,0,0,0,0,1,1,6,3,0,3,0
16774,2,5,217,2018,4,1,16,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16775,5,10,518,2018,4,7,11,0,0,1,0,0,0,0,1,8,1,3,1,2,1
16776,5,6,514,2018,4,6,10,0,1,1,0,0,0,0,2,5,2,3,0,3,0
16777,1,14,132,2018,4,6,20,0,1,1,0,0,0,0,2,5,2,3,0,3,0
16778,5,3,511,2018,4,6,16,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16779,3,8,320,2018,4,6,16,0,1,0,0,0,0,1,2,5,3,3,0,3,0
16780,5,7,515,2018,4,6,17,0,0,1,0,0,0,0,1,5,2,3,0,3,0
16781,1,3,108,2018,4,5,19,0,1,0,0,1,0,0,2,5,2,3,0,3,0
16782,1,16,136,2018,4,2,13,0,0,1,0,0,0,0,1,5,2,3,0,3,0
16783,5,10,518,2018,4,6,13,0,0,1,0,0,1,1,3,2,6,3,1,3,0
16784,6,2,603,2018,4,7,15,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16785,7,16,717,2018,4,6,7,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16786,4,10,426,2018,4,6,20,0,1,0,0,0,0,0,1,3,2,3,1,3,0
16787,4,10,426,2018,4,6,15,0,0,0,1,0,0,1,2,6,4,3,0,3,0
16788,5,18,526,2018,4,3,12,0,1,0,0,0,0,0,1,5,3,3,0,3,0
16789,3,2,312,2018,4,1,18,0,0,1,0,1,0,0,2,3,2,3,0,3,0
16790,2,4,211,2018,4,7,11,0,0,1,0,0,0,0,1,1,5,3,1,3,0
16791,5,18,526,2018,4,2,9,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16792,4,6,415,2018,4,6,11,0,0,1,0,0,1,0,2,3,6,3,0,3,0
16793,1,6,118,2018,4,6,17,0,0,1,0,1,0,0,2,3,6,3,0,3,0
16794,4,8,419,2018,4,6,13,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16795,4,1,402,2018,4,6,9,0,1,0,0,0,0,1,2,3,6,3,0,3,0
16796,2,8,220,2018,4,6,13,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16797,6,1,601,2018,4,4,7,0,1,1,0,0,0,0,2,5,2,3,0,3,0
16798,1,14,132,2018,4,2,9,0,0,1,0,0,0,1,2,2,6,3,0,3,0
16799,3,1,309,2018,4,6,21,0,0,1,0,0,0,0,1,3,2,3,1,3,0
16800,5,7,515,2018,4,7,7,0,0,1,0,0,0,0,1,4,6,3,0,3,0
16801,1,11,128,2018,4,6,16,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16802,3,4,315,2018,4,6,20,0,0,1,0,1,0,0,2,5,3,3,1,3,0
16803,5,11,519,2018,4,3,18,0,0,1,0,1,0,0,2,3,6,3,0,3,0
16804,3,5,317,2018,4,6,7,0,1,0,0,0,0,0,1,0,7,3,0,3,0
16805,1,16,137,2018,4,5,7,0,1,0,1,0,0,0,2,6,6,3,0,3,0
16806,2,1,203,2018,4,6,11,0,1,1,0,0,0,0,2,1,7,3,0,3,0
16807,1,12,130,2018,4,3,20,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16808,1,4,111,2018,4,6,14,0,1,1,0,0,0,0,2,0,7,3,1,3,0
16809,1,3,106,2018,4,6,15,0,1,0,0,0,0,0,1,4,6,3,0,3,0
16810,1,3,108,2018,4,6,9,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16811,1,2,104,2018,4,4,7,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16812,5,12,520,2018,4,2,9,0,0,0,1,0,1,0,2,6,4,3,0,2,1
16813,1,18,139,2018,4,6,13,0,0,1,0,0,1,0,2,1,6,3,1,2,1
16814,3,8,320,2018,4,7,17,0,1,0,1,0,0,0,2,6,6,3,0,3,0
16815,7,14,715,2018,4,5,17,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16816,1,16,137,2018,4,5,16,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16817,1,16,136,2018,4,5,8,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16818,5,6,514,2018,4,5,18,0,1,1,0,0,0,0,2,5,3,3,0,2,1
16819,2,12,225,2018,4,3,11,0,0,1,0,0,0,1,2,1,7,3,0,3,0
16820,6,6,607,2018,4,5,10,0,0,1,0,0,0,0,1,1,6,3,0,3,0
16821,2,7,219,2018,4,4,7,0,0,1,0,1,0,0,2,5,3,3,0,3,0
16822,5,2,507,2018,4,1,21,0,0,0,0,1,0,0,1,0,7,3,0,3,0
16823,5,18,526,2018,4,5,16,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16824,5,14,522,2018,4,4,9,0,0,1,0,1,0,0,2,0,7,3,0,3,0
16825,1,4,112,2018,4,2,8,0,0,1,0,0,0,1,2,3,6,3,0,3,0
16826,4,10,429,2018,4,5,19,0,1,1,0,0,0,0,2,4,2,3,0,3,0
16827,1,5,114,2018,4,7,16,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16828,5,10,518,2018,4,5,13,0,0,1,0,0,1,0,2,0,7,3,0,3,0
16829,5,7,515,2018,4,6,17,0,1,0,0,0,0,0,1,2,2,3,0,3,0
16830,5,12,520,2018,4,5,16,0,0,1,0,0,0,1,2,2,6,3,0,3,0
16831,1,6,116,2018,4,6,8,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16832,4,5,409,2018,4,5,7,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16833,4,12,431,2018,4,5,7,0,1,1,0,0,0,0,2,3,5,3,0,3,0
16834,3,5,317,2018,4,3,23,0,0,1,0,0,0,0,1,3,6,3,1,3,0
16835,4,8,421,2018,4,5,16,0,0,1,0,0,0,1,2,2,6,3,0,3,0
16836,1,16,137,2018,4,3,6,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16837,2,3,210,2018,4,1,14,0,1,1,0,0,0,0,2,3,2,3,0,3,0
16838,3,9,321,2018,4,7,15,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16839,5,4,512,2018,4,2,19,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16840,3,9,321,2018,4,5,16,0,0,1,0,1,0,0,2,5,2,3,0,3,0
16841,1,7,120,2018,4,6,13,0,1,1,0,0,0,0,2,1,5,3,0,3,0
16842,3,8,320,2018,4,5,20,0,1,0,0,0,0,0,1,0,7,3,0,3,0
16843,3,6,318,2018,4,6,20,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16844,3,2,312,2018,4,5,12,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16845,7,15,716,2018,4,4,15,0,0,0,0,1,0,1,2,4,6,3,0,3,0
16846,1,12,130,2018,4,6,6,0,0,1,0,0,0,0,1,1,7,3,0,3,0
16847,7,1,702,2018,4,2,5,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16848,1,4,109,2018,4,5,18,0,1,0,0,0,1,0,2,5,2,3,0,3,0
16849,4,5,413,2018,4,6,17,0,1,0,0,0,0,0,1,4,6,3,0,3,0
16850,1,5,114,2018,4,5,15,0,0,0,0,1,0,1,2,0,7,3,0,3,0
16851,2,1,206,2018,4,5,15,0,0,1,0,0,0,0,1,3,7,3,0,3,0
16852,7,9,710,2018,4,2,8,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16853,1,8,125,2018,4,4,12,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16854,2,10,222,2018,4,3,13,0,0,1,0,1,0,0,2,5,3,3,0,3,0
16855,7,2,703,2018,4,7,19,0,0,0,0,1,0,0,1,8,1,3,0,2,1
16856,3,3,314,2018,4,7,19,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16857,5,2,508,2018,4,2,16,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16858,5,18,526,2018,4,4,18,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16859,7,9,710,2018,4,3,8,0,1,0,1,0,0,0,2,5,3,3,0,3,0
16860,5,5,513,2018,4,4,19,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16861,3,2,312,2018,4,6,14,0,0,1,0,0,0,0,1,0,7,3,0,3,0
16862,5,7,515,2018,4,4,21,0,0,1,1,0,0,0,2,6,2,3,0,2,1
16863,1,12,130,2018,4,4,12,0,0,1,0,0,0,0,1,8,7,3,0,3,0
16864,5,18,526,2018,4,2,8,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16865,5,7,515,2018,4,4,17,0,0,1,0,0,0,1,2,4,6,3,0,3,0
16866,4,13,432,2018,4,7,10,0,0,1,0,1,0,0,2,5,3,3,0,3,0
16867,5,11,519,2018,4,4,13,0,0,1,0,0,0,0,1,9,7,3,0,3,0
16868,1,13,131,2018,4,2,16,0,0,1,0,0,1,0,2,3,6,3,0,3,0
16869,5,11,519,2018,4,4,16,0,0,1,0,0,0,0,1,5,7,3,0,2,1
16870,1,11,129,2018,4,7,18,0,0,1,0,0,0,0,1,1,6,3,0,3,0
16871,1,15,134,2018,4,6,9,0,0,1,0,0,1,0,2,1,6,3,0,3,0
16872,4,13,432,2018,4,4,7,0,1,0,0,0,0,0,1,3,2,3,0,3,0
16873,1,14,133,2018,4,3,8,0,1,1,0,0,0,0,2,1,7,3,0,3,0
16874,4,10,427,2018,4,4,7,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16875,1,18,139,2018,4,6,8,0,0,0,0,0,1,0,1,2,6,3,0,3,0
16876,4,8,422,2018,4,4,11,0,0,1,1,0,0,0,2,6,7,3,0,3,0
16877,5,2,508,2018,4,4,16,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16878,2,12,225,2018,4,2,16,0,0,1,0,0,0,1,2,5,3,3,0,3,0
16879,4,8,421,2018,4,4,13,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16880,5,2,505,2018,4,2,15,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16881,1,15,134,2018,4,3,17,0,1,1,0,0,0,0,2,3,6,3,0,3,0
16882,2,2,207,2018,4,7,17,0,1,1,0,0,0,0,2,3,6,3,0,3,0
16883,2,10,222,2018,4,4,7,0,0,1,1,0,1,1,4,0,7,3,0,3,0
16884,5,6,514,2018,4,6,7,0,0,1,1,0,0,0,2,6,7,3,0,3,0
16885,2,11,223,2018,4,4,11,0,1,0,0,0,0,1,2,1,5,3,0,3,0
16886,2,8,220,2018,4,4,17,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16887,5,4,512,2018,4,5,7,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16888,4,2,403,2018,4,4,16,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16889,3,3,313,2018,4,4,12,0,0,1,0,0,0,0,1,1,6,3,0,3,0
16890,6,1,601,2018,4,5,16,0,0,1,0,0,0,0,1,1,5,3,0,2,1
16891,4,10,426,2018,4,3,15,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16892,3,2,311,2018,4,4,14,0,1,1,0,0,0,0,2,1,5,3,0,3,0
16893,4,5,412,2018,4,4,8,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16894,7,2,703,2018,4,1,12,0,1,0,0,0,0,0,1,5,2,3,0,3,0
16895,3,3,314,2018,4,4,18,0,0,1,0,0,0,1,2,2,6,3,0,3,0
16896,4,8,423,2018,4,2,15,0,1,0,1,0,0,1,3,6,7,3,0,3,0
16897,7,1,702,2018,4,6,12,0,0,1,0,0,1,0,2,5,2,3,0,2,1
16898,2,2,207,2018,4,4,11,0,0,1,0,1,0,0,2,3,2,3,0,3,0
16899,5,7,515,2018,4,6,15,0,0,1,0,0,0,0,1,1,7,3,0,3,0
16900,5,5,513,2018,4,6,11,0,0,1,0,0,0,1,2,8,7,3,0,2,1
16901,2,2,207,2018,4,4,18,0,1,1,0,0,0,0,2,2,7,3,0,3,0
16902,2,5,215,2018,4,5,17,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16903,1,3,108,2018,4,3,17,0,0,1,0,0,0,1,2,2,6,3,0,3,0
16904,2,2,207,2018,4,4,12,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16905,1,7,120,2018,4,3,9,0,0,1,0,1,0,0,2,2,6,3,0,3,0
16906,4,7,417,2018,4,2,17,0,1,1,0,0,0,0,2,5,3,3,1,2,1
16907,3,2,312,2018,4,1,17,0,0,1,0,1,0,0,2,3,2,3,0,3,0
16908,3,5,317,2018,4,7,17,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16909,2,8,220,2018,4,3,16,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16910,7,4,705,2018,4,3,19,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16911,1,3,108,2018,4,4,12,0,0,1,0,0,0,1,2,3,6,3,0,3,0
16912,4,5,413,2018,4,1,18,0,1,1,0,0,0,0,2,0,7,3,0,2,1
16913,5,7,515,2018,4,7,14,0,1,1,0,0,0,0,2,5,3,3,1,3,0
16914,7,1,701,2018,4,3,16,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16915,2,9,221,2018,4,2,18,0,0,1,0,0,0,0,1,2,6,3,1,3,0
16916,1,12,130,2018,4,6,14,0,0,1,0,0,0,1,2,4,2,3,0,3,0
16917,6,10,611,2018,4,3,16,0,0,1,0,1,0,0,2,2,6,3,0,2,1
16918,4,8,422,2018,4,6,15,0,1,0,0,1,0,0,2,5,3,3,0,3,0
16919,1,11,128,2018,4,3,17,0,0,1,0,0,0,0,1,1,7,3,0,3,0
16920,1,1,101,2018,4,5,18,0,0,1,0,1,0,0,2,0,6,3,0,3,0
16921,1,16,137,2018,4,2,5,0,0,1,0,0,0,1,2,3,6,3,0,3,0
16922,1,11,129,2018,4,3,16,0,0,1,0,1,0,0,2,5,3,3,0,3,0
16923,2,1,206,2018,4,3,16,0,1,0,0,0,0,0,1,4,6,3,0,3,0
16924,2,8,220,2018,4,2,19,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16925,1,16,137,2018,4,7,12,0,1,1,0,0,0,0,2,4,6,3,0,3,0
16926,1,17,138,2018,4,7,14,0,0,1,0,0,0,0,1,5,3,3,1,3,0
16927,1,11,128,2018,4,3,13,0,1,1,0,0,0,0,2,5,2,3,0,2,1
16928,3,7,319,2018,4,2,7,0,1,1,0,0,0,0,2,5,3,3,0,3,0
16929,6,3,604,2018,4,3,8,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16930,1,8,126,2018,4,3,10,0,0,1,0,1,0,0,2,5,2,3,0,3,0
16931,1,3,106,2018,4,6,9,0,0,1,0,0,0,1,2,3,6,3,0,3,0
16932,5,6,514,2018,4,3,8,0,1,1,0,0,0,0,2,5,2,3,0,3,0
16933,4,11,430,2018,4,3,8,0,1,1,0,0,0,0,2,3,2,3,0,3,0
16934,3,6,318,2018,4,6,13,0,0,0,0,1,0,0,1,0,7,3,0,3,0
16935,5,16,524,2018,4,3,8,0,0,1,0,0,0,1,2,2,6,3,0,3,0
16936,7,7,708,2018,4,4,11,0,0,1,0,1,0,0,2,3,7,3,0,3,0
16937,1,12,130,2018,4,2,17,0,0,1,0,0,0,0,1,8,7,3,0,3,0
16938,4,13,432,2018,4,3,12,0,1,1,1,0,0,0,3,6,2,3,0,3,0
16939,2,3,209,2018,4,2,11,0,1,1,0,0,0,0,2,3,2,3,0,3,0
16940,5,18,526,2018,4,7,23,0,0,1,0,1,0,0,2,3,6,3,0,3,0
16941,1,11,129,2018,4,6,16,0,0,1,0,0,0,0,1,3,6,3,0,3,0
16942,5,1,501,2018,4,3,16,0,1,0,0,0,0,1,2,3,2,3,0,2,1
16943,5,11,519,2018,4,3,14,0,0,1,1,0,0,0,2,0,1,3,0,2,1
16944,2,8,220,2018,4,3,13,0,0,1,0,0,0,0,1,2,6,3,0,3,0
16945,7,6,707,2018,4,5,9,0,0,0,0,0,1,1,2,3,6,3,0,3,0
16946,2,8,220,2018,4,3,7,0,0,0,1,0,0,1,2,6,2,3,0,3,0
16947,5,7,515,2018,4,4,10,0,0,1,0,0,1,0,2,0,7,3,0,3,0
16948,3,2,312,2018,4,2,16,0,0,1,0,0,0,0,1,1,5,3,0,3,0
16949,2,1,205,2018,4,3,17,0,0,1,0,0,0,0,1,5,3,3,0,3,0
16950,3,3,313,2018,4,3,17,0,0,1,0,1,0,0,2,2,6,3,0,3,0
16951,1,8,124,2018,4,4,16,0,0,1,0,1,0,0,2,1,6,3,0,3,0
16952,5,10,518,2018,4,2,15,0,0,1,1,0,0,0,2,6,4,3,0,3,0
16953,3,2,312,2018,4,3,16,0,1,0,0,0,0,0,1,3,2,3,0,3,0
