OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,Hour,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,Longitude,Latitude
3356,2,4,10,427,2018,5,8,2,3,3,6,0,0,1,0,0,0,0,0,569208.733,5938319.146,10.04557216,53.58914144
3357,2,6,1,601,2018,5,1,1,2,6,4,2,0,1,1,0,0,0,0,579107.0506,5929866.775,10.19293934,53.51178303
3358,2,1,11,128,2018,5,15,4,3,5,3,0,0,1,0,0,0,0,0,571782.3415,5934000.05,10.08345282,53.54997988
3359,2,1,12,130,2018,6,8,6,3,1,6,0,0,1,0,0,0,0,0,574739.5259,5932806.798,10.1277929,53.53884368
3360,2,1,3,105,2018,5,22,7,3,4,6,2,1,0,1,0,0,0,0,565166.8666,5933302.848,9.98347329,53.5445767
3361,2,1,12,130,2018,5,9,1,3,4,2,0,0,1,0,0,0,0,0,574442.3184,5932765.127,10.12329918,53.53851139
3362,2,5,18,526,2018,5,13,1,3,6,4,0,0,1,1,0,0,0,0,576421.0362,5942800.274,10.15560802,53.6284103
3363,2,5,3,510,2018,5,7,2,2,5,3,0,1,0,0,0,0,1,0,571251.777,5935875.093,10.07587373,53.56690315
3364,2,5,7,515,2018,5,10,1,3,5,3,0,1,1,0,0,0,0,0,570847.2769,5940102.639,10.07072704,53.60495077
3365,2,5,16,524,2018,5,18,1,2,2,6,0,1,0,0,0,0,0,0,573823.0072,5948571.304,10.11770111,53.68064575
3366,2,1,5,113,2018,6,14,7,3,1,7,0,0,1,0,0,0,0,0,567387.1011,5934474.335,10.01722697,53.55482486
3367,2,5,12,520,2018,5,12,7,3,3,6,0,0,1,0,1,0,0,0,570123.0436,5944983.445,10.06088329,53.64891169
3368,2,4,13,432,2018,5,13,1,3,8,7,0,0,1,0,0,0,0,0,566194.9415,5947648.752,10.0020338,53.6733767
3369,2,4,11,430,2018,5,13,1,3,2,6,0,0,1,0,0,0,0,0,568349.7743,5941850.583,10.03337225,53.62099133
3370,2,1,14,132,2018,5,15,4,3,6,2,0,0,1,1,0,0,0,0,569024.1617,5932916.946,10.04159068,53.54061574
3371,2,6,2,602,2018,5,8,4,3,5,3,0,0,1,0,0,0,0,0,579377.8644,5925921.852,10.19602418,53.4762903
3372,2,5,6,514,2018,5,17,5,3,6,4,0,0,1,1,0,0,0,0,572905.8077,5939297.251,10.10164338,53.5974305
3373,2,1,20,141,2018,5,13,5,3,5,3,0,1,0,0,1,0,0,0,556404.371,5932305.158,9.851070478,53.53662411
3374,2,5,17,525,2018,5,12,5,2,1,5,0,0,1,0,0,0,1,0,576196.8183,5943860.805,10.15247797,53.63797359
3375,2,4,5,413,2018,5,14,1,3,6,3,0,1,0,1,0,0,0,0,566313.6856,5937360.108,10.00163887,53.58089656
3376,2,4,10,428,2018,5,16,3,3,1,5,0,1,1,0,0,0,0,0,568737.5848,5939288.338,10.03866919,53.5979136
3377,2,2,9,221,2018,5,0,1,3,8,1,2,0,1,0,0,0,0,0,556887.8708,5937448.595,9.859301294,53.58279898
3378,2,3,8,320,2018,5,9,2,3,5,3,0,1,1,0,0,0,0,0,559180.0082,5939840.619,9.894373796,53.60404348
3379,2,3,6,318,2018,5,16,1,3,3,7,0,0,1,0,0,0,0,0,562940.8004,5941472.655,9.951531147,53.61827281
3380,2,4,11,430,2018,5,17,4,3,5,2,0,1,0,0,0,0,1,0,568367.332,5941740.235,10.03361343,53.61999733
3381,2,5,7,515,2018,6,13,6,3,1,7,0,0,1,0,1,0,0,0,571485.229,5941714.235,10.08073646,53.61934738
3382,2,5,6,514,2018,5,8,6,3,5,6,0,1,0,0,0,0,1,0,574017.4473,5941541.951,10.1189705,53.61744736
3383,2,1,4,111,2018,5,20,1,3,3,3,0,1,1,0,0,0,0,0,564122.9292,5934710.954,9.968009857,53.55736029
3384,2,1,16,136,2018,5,21,7,3,5,2,2,1,1,0,0,0,0,0,567328.3504,5930461.005,10.0154768,53.51876379
3385,2,5,13,521,2018,5,7,4,3,5,3,0,1,1,0,0,0,0,0,572517.664,5949805.659,10.0982305,53.69192135
3386,2,2,8,220,2018,5,12,4,3,5,3,0,1,0,0,0,0,0,0,557573.3661,5939341.82,9.870003976,53.59973952
3387,2,2,6,218,2018,5,15,5,3,5,3,0,1,1,0,0,0,0,0,558157.8365,5934825.374,9.877993379,53.55908345
3388,2,1,3,108,2018,5,11,5,3,4,2,0,0,1,0,1,0,0,0,565330.4153,5934539.009,9.986199379,53.55566609
3389,2,1,12,130,2018,5,22,7,3,5,7,2,0,1,0,0,0,0,0,574897.4045,5932443.893,10.13008786,53.53555981
3390,2,1,11,129,2018,5,9,7,3,3,7,0,0,1,0,0,0,0,0,571681.5903,5934829.874,10.08212269,53.55745127
3391,2,4,5,409,2018,5,12,4,3,6,7,0,0,1,1,0,0,0,0,566327.1892,5939023.211,10.0021964,53.59584143
3392,2,5,10,518,2018,5,17,5,3,2,6,0,1,1,0,0,0,0,0,574631.0862,5945288.012,10.12914394,53.6510251
3393,2,4,10,428,2018,5,17,5,3,0,7,0,0,1,0,0,0,1,0,569027.3205,5939191.625,10.04302507,53.59700636
3394,2,5,18,526,2018,5,0,7,3,4,6,2,0,1,0,0,0,0,0,578375.8144,5938996.679,10.18420365,53.59394001
3395,2,2,4,212,2018,5,20,3,3,5,3,0,1,0,0,0,0,0,0,560800.3752,5933686.297,9.917660043,53.54854662
3396,2,5,17,525,2018,5,14,7,3,2,6,0,0,1,0,0,0,0,0,577239.3667,5944948.32,10.16851309,53.64759382
3397,2,2,7,219,2018,5,7,2,3,5,3,0,1,1,0,0,0,0,0,560247.599,5933667.237,9.909314479,53.54843904
3398,2,5,11,519,2018,5,10,7,3,0,7,0,0,0,0,1,0,0,0,571809.078,5946462.583,10.08672796,53.66197573
3399,2,4,10,428,2018,5,6,4,3,5,3,0,0,1,0,0,0,1,0,569116.1376,5938806.569,10.04428154,53.59353414
3400,2,2,9,221,2018,6,13,6,2,5,3,0,1,1,0,0,0,0,0,557264.3757,5934812.786,9.864504433,53.55906856
3401,2,4,5,413,2018,5,12,6,3,1,5,0,1,1,0,0,0,0,0,566853.0008,5937716.738,10.00986,53.58403318
3402,2,4,12,431,2018,5,11,7,3,5,3,0,0,1,0,0,0,0,0,566835.426,5942152.907,10.01054586,53.62390379
3403,2,7,9,710,2018,5,21,3,2,6,4,1,0,1,1,0,0,0,0,563766.99,5923463.786,9.960349633,53.45632091
3404,2,3,1,309,2018,5,9,5,3,6,6,0,1,0,1,0,0,0,0,564269.3298,5935908.512,9.970465929,53.56810519
3405,2,2,9,221,2018,5,17,7,3,6,7,0,0,1,1,0,0,0,0,557027.219,5936023.48,9.861145588,53.56997556
3406,2,1,7,120,2018,5,8,2,3,6,3,0,1,0,1,0,0,0,0,568684.1221,5934781.511,10.03686987,53.5574174
3407,2,2,3,210,2018,5,19,7,3,6,4,0,0,1,1,0,0,0,0,562869.8425,5934838.42,9.949121583,53.55865746
3408,2,4,7,416,2018,6,16,7,3,9,5,0,0,1,0,0,0,0,0,567414.5984,5935202.106,10.01779896,53.56136193
3409,2,3,1,304,2018,5,4,1,3,5,3,2,0,1,0,0,0,0,0,562815.0673,5936497.067,9.948628314,53.57357084
3410,2,1,4,111,2018,5,12,7,3,5,3,0,0,1,0,0,0,0,0,564122.6304,5934710.955,9.968005347,53.55736034
3411,2,7,1,702,2018,5,6,3,3,5,3,0,0,1,0,1,0,0,0,565163.9446,5924700.046,9.981641106,53.46726075
3412,2,6,11,612,2018,5,13,6,3,5,3,0,0,0,0,1,1,0,0,572353.4188,5929226.685,10.09096762,53.50700328
3413,2,1,5,114,2018,6,7,1,3,1,5,0,1,1,0,0,0,0,0,566867.3396,5934601.445,10.00940956,53.55603369
3414,2,3,3,314,2018,5,20,2,3,2,6,0,0,1,0,1,0,0,0,565157.6815,5937643.442,9.984239954,53.58358784
3415,2,1,12,130,2018,5,22,6,2,5,3,2,0,1,0,1,0,0,0,572701.2962,5933124.908,10.09711694,53.54198858
3416,2,4,10,428,2018,5,13,4,3,2,6,0,0,1,0,0,0,0,0,568971.9068,5939314.126,10.04221501,53.59811457
3417,2,1,3,108,2018,6,20,6,3,6,7,0,1,0,1,0,0,0,0,565699.8225,5934528.688,9.991772704,53.55552723
3418,2,2,8,220,2018,5,15,6,1,6,2,0,0,1,1,0,0,0,0,557887.074,5938262.316,9.874543493,53.59000295
3419,2,5,18,526,2018,5,18,6,3,5,3,0,1,0,0,0,0,0,0,577130.5424,5939847.1,10.16560315,53.60176716
3420,2,1,12,130,2018,5,10,3,3,3,6,0,0,1,0,1,0,0,0,573580.089,5932837.797,10.11030833,53.53928596
3421,2,7,14,715,2018,5,14,4,3,4,6,0,0,1,0,0,0,0,0,558080.62,5925689.486,9.875134084,53.47698236
3422,2,5,6,514,2018,5,14,6,3,0,7,0,1,0,0,0,0,0,0,575181.4313,5943589.245,10.13705794,53.63568001
3423,2,5,4,512,2018,5,16,2,2,6,4,0,0,0,1,1,0,0,0,575752.5112,5937844.705,10.14429649,53.58397316
3424,2,5,6,514,2018,5,18,6,3,1,6,0,0,1,0,0,0,0,0,574343.7533,5940906.632,10.12375081,53.61169168
3425,2,5,2,507,2018,5,19,6,3,0,7,0,1,0,0,0,0,0,0,570842.628,5936824.93,10.0699124,53.57549473
3426,2,1,1,101,2018,6,22,7,3,5,3,2,0,1,0,0,0,0,1,566294.4738,5934539.013,10.00074997,53.55554526
3427,2,5,10,518,2018,5,13,7,3,2,6,0,0,1,0,0,0,0,0,574689.9859,5943942.753,10.12971171,53.63892724
3428,2,4,11,430,2018,5,14,6,2,3,6,0,1,0,0,0,0,0,0,568422.1128,5941522.255,10.03439359,53.61803119
3429,2,5,15,523,2018,5,17,6,3,5,3,0,1,1,0,0,0,0,0,574698.7435,5949934.688,10.13128557,53.69277354
3430,2,5,1,501,2018,5,19,4,3,0,3,0,1,0,0,0,0,0,0,568948.9677,5936125.568,10.04116392,53.56946183
3431,2,1,16,137,2018,5,17,4,3,5,2,0,1,1,0,0,0,0,0,565480.8458,5930270.973,9.987576781,53.51728931
3432,2,1,8,124,2018,5,5,5,3,5,5,0,0,1,0,0,0,0,0,569562.6648,5934437.214,10.05005348,53.55420748
3433,2,7,12,713,2018,5,18,5,2,8,1,0,0,0,0,1,0,0,0,560126.9299,5928618.036,9.906523964,53.50307315
3434,2,5,18,526,2018,5,12,5,3,3,6,0,1,1,0,0,0,0,0,576264.9887,5937772.686,10.15201852,53.58325167
3435,2,4,12,431,2018,5,23,6,3,7,7,2,0,0,0,1,0,1,0,567678.1309,5942735.35,10.02341191,53.62902999
3436,2,4,3,406,2018,5,7,3,3,0,6,0,0,1,0,0,0,0,0,566213.419,5941187.445,10.00093745,53.61530609
3437,2,4,13,432,2018,5,17,6,3,1,5,0,1,1,0,0,0,0,0,568006.0139,5948361.489,10.02960052,53.67954955
3438,2,4,7,416,2018,5,7,4,2,0,7,0,1,0,0,0,0,0,0,567455.8371,5935582.928,10.01850368,53.56477913
3439,2,6,14,615,2018,5,18,5,3,6,7,0,0,0,1,0,0,1,0,576132.6243,5927213.714,10.14745086,53.48837943
3440,2,2,1,201,2018,5,20,6,3,4,6,1,1,0,0,0,0,0,0,563271.483,5933720.812,9.954957876,53.54856487
3441,2,6,1,601,2018,5,14,5,3,5,3,0,1,1,0,0,0,0,0,579371.6832,5928740.566,10.19664394,53.50162224
3442,2,4,13,432,2018,5,11,6,3,2,6,0,0,1,0,1,0,1,0,566103.9034,5948170.725,10.00076712,53.67807921
3443,2,5,7,515,2018,5,12,3,3,5,3,0,1,0,0,0,1,0,0,570876.2897,5939365.668,10.07099787,53.59832372
3444,2,4,5,409,2018,5,13,6,3,5,7,0,0,1,0,0,0,0,0,565825.3287,5939101.85,9.994631202,53.59661144
3445,2,5,11,519,2018,5,7,2,3,0,7,0,1,1,0,0,0,0,0,571518.7102,5947234.717,10.08251236,53.66895455
3446,2,4,2,404,2018,5,6,6,3,1,5,0,1,1,0,0,0,0,0,565641.2544,5938469.597,9.991717192,53.59095235
3447,2,3,8,320,2018,5,18,4,3,4,2,0,1,1,0,0,0,0,0,558710.8422,5941587.988,9.887613653,53.6198006
3448,2,2,4,214,2018,5,14,6,3,3,6,0,0,1,0,1,0,0,0,561896.6014,5933610.969,9.93418808,53.54774154
3449,2,7,10,711,2018,6,21,6,3,8,1,2,0,1,0,0,0,0,1,563934.24,5924473.05,9.963073339,53.46537137
3450,2,4,13,432,2018,5,12,7,3,2,6,0,0,1,0,0,0,0,0,566516.1637,5944885.356,10.00630374,53.64850118
3451,2,2,7,219,2018,5,11,6,3,4,2,0,1,0,0,0,0,1,0,560784.2091,5933674.987,9.917413884,53.54844685
3452,2,1,3,108,2018,5,14,6,3,3,7,0,0,1,0,0,0,1,0,565440.9463,5934607.534,9.987881981,53.55626817
3453,2,3,9,321,2018,5,16,4,3,5,3,0,0,1,0,0,0,0,0,561018.4285,5938461.597,9.921883643,53.59143887
3454,2,1,8,121,2018,5,17,4,3,3,2,0,1,1,0,0,0,0,0,568832.6667,5934994.674,10.03915888,53.55931365
3455,2,5,7,515,2018,5,12,5,3,2,6,0,0,1,0,0,0,0,0,570718.7531,5940504.483,10.0688762,53.60857947
3456,2,7,1,702,2018,5,17,5,3,4,2,0,0,1,0,1,0,0,0,565625.0891,5924553.325,9.988556097,53.46588485
3457,2,7,4,705,2018,5,11,5,3,2,6,0,0,1,0,0,0,0,0,565824.8116,5922260.997,9.991084321,53.44525788
3458,2,4,5,409,2018,5,17,5,3,6,4,0,1,0,1,0,0,0,0,568438.984,5939163.213,10.03413048,53.59682817
3459,2,1,1,101,2018,5,18,6,3,9,1,0,0,1,0,0,0,0,0,566480.58,5934407.758,10.00353095,53.55434211
3460,2,3,9,321,2018,5,9,3,3,5,3,0,1,1,0,0,0,0,0,560961.9253,5939122.081,9.921159212,53.59738145
3461,2,7,8,709,2018,5,4,5,3,3,7,2,0,1,0,0,1,0,0,561886.3201,5920397.607,9.931427401,53.42898769
3462,2,2,4,212,2018,5,17,2,3,0,3,0,1,0,0,0,0,0,0,560710.7242,5934669.96,9.916498152,53.55739761
3463,2,6,1,601,2018,5,11,5,3,0,7,0,1,0,0,0,0,0,0,579984.2558,5927638.697,10.20559618,53.4916273
3464,2,2,5,215,2018,5,18,4,3,2,6,0,0,1,0,0,0,0,0,560575.0725,5937470.966,9.9149939,53.5825871
3465,2,1,11,129,2018,5,13,5,3,3,6,0,0,1,0,0,0,1,0,571757.3282,5934591.544,10.08321111,53.55529905
3466,2,4,8,422,2018,5,16,2,3,0,1,0,1,0,0,0,0,0,0,568590.2573,5936758.614,10.03588724,53.57519809
3467,2,1,8,123,2018,5,11,5,3,5,3,0,1,1,0,0,0,0,0,570516.8653,5935080.497,10.06459963,53.55986138
3468,2,4,1,401,2018,5,20,4,3,4,7,0,0,1,0,1,0,0,0,564934.2297,5937753.07,9.980887958,53.5846008
3469,2,1,8,123,2018,6,12,6,3,6,4,0,1,0,1,0,0,0,0,569823.5302,5934945.737,10.05410413,53.55874298
3470,2,1,12,130,2018,5,14,6,3,2,6,0,0,1,0,0,0,0,0,573429.3299,5935479.531,10.10865429,53.56304808
3471,2,1,14,133,2018,5,4,5,3,8,5,1,0,1,0,0,0,0,0,568604.0158,5932642.488,10.03519155,53.53820419
3472,2,1,8,125,2018,5,18,5,3,4,2,0,0,1,0,0,0,0,0,570115.8169,5934232.238,10.05835583,53.55229176
3473,2,4,2,403,2018,5,12,4,3,0,5,0,1,1,0,0,0,0,0,565194.0848,5938644.303,9.98499891,53.59257826
3474,2,5,1,501,2018,5,11,4,3,5,3,0,0,1,0,0,0,0,0,569044.9039,5935673.859,10.0425125,53.56538967
3475,2,3,8,320,2018,5,19,5,3,3,7,0,0,1,0,0,0,0,0,559951.9023,5940969.777,9.906254926,53.61410392
3476,2,4,10,429,2018,5,17,5,3,1,6,0,0,1,0,0,0,0,0,568638.762,5939574.811,10.03723925,53.6005011
3477,2,5,18,526,2018,5,7,5,3,5,2,0,1,1,0,0,0,0,0,574733.2253,5939638.84,10.12933263,53.60024291
3478,2,3,2,312,2018,5,19,3,3,2,6,0,0,1,0,1,0,0,0,565396.7784,5935322.558,9.98736497,53.56269977
3479,2,1,3,108,2018,5,10,5,3,3,2,0,1,1,0,0,0,0,0,565154.2312,5934779.354,9.983590313,53.55784803
3480,2,5,6,514,2018,5,16,5,3,0,7,0,1,0,0,0,0,0,0,573593.1977,5942320.656,10.11274223,53.6245052
3481,2,2,5,216,2018,5,10,2,3,5,3,0,1,1,0,0,0,0,0,560246.4657,5934967.796,9.909548026,53.56012788
3482,2,4,10,429,2018,5,22,5,3,0,6,2,0,0,0,0,0,1,0,568855.9168,5939886.933,10.04058915,53.60327766
3483,2,4,1,402,2018,5,15,4,3,0,7,0,0,0,0,0,0,1,0,564466.4921,5938141.558,9.973903771,53.58814995
3484,2,2,1,203,2018,6,21,6,3,0,4,2,1,0,1,0,0,0,1,562533.6979,5934070.962,9.943894166,53.55180019
3485,2,4,7,417,2018,5,21,6,3,0,7,2,1,0,0,0,0,0,0,568258.0461,5935725.991,10.03064521,53.56596113
3486,2,4,13,432,2018,5,7,5,3,5,3,0,0,1,0,1,0,0,0,567417.5819,5945941.229,10.02016774,53.65787494
3487,2,4,2,403,2018,5,8,4,3,1,5,0,1,0,0,0,0,1,0,564926.6821,5937836.789,9.980791384,53.58535414
3488,2,6,1,601,2018,5,12,3,3,6,3,0,1,0,1,0,0,0,0,579619.288,5928559.618,10.20033011,53.4999587
3489,2,1,4,109,2018,5,21,5,3,5,3,0,0,1,0,1,0,0,0,564186.054,5935275.146,9.969078531,53.56242314
3490,2,5,1,501,2018,6,10,6,3,6,5,0,0,1,1,0,0,0,0,569048.4809,5935626.215,10.04255597,53.56496102
3491,2,5,2,508,2018,5,7,6,3,1,6,0,0,1,0,0,1,0,0,571688.481,5936945.399,10.08271221,53.57646247
3492,2,4,8,423,2018,5,17,5,3,5,3,0,0,1,0,1,0,0,0,569087.4616,5937475.492,10.04355359,53.58157548
3493,2,1,1,101,2018,5,14,4,3,0,7,0,0,0,1,0,0,1,0,566513.8037,5934097.536,10.00396638,53.55154987
3494,2,2,4,214,2018,5,18,4,3,4,6,0,1,0,0,0,0,0,0,561880.5023,5933614.632,9.933945861,53.54777636
3495,2,2,8,220,2018,5,10,5,3,9,1,0,0,1,0,0,0,0,0,557689.5782,5940120.206,9.87190393,53.60672246
3496,2,4,8,422,2018,5,19,5,3,5,3,0,1,1,0,0,0,0,0,568579.2628,5936726.157,10.0357141,53.57490784
3497,2,7,1,702,2018,5,17,2,3,2,6,0,0,1,0,1,0,0,0,565581.7785,5923026.997,9.987585401,53.45217254
3498,2,3,8,320,2018,5,9,5,3,5,2,0,1,1,0,0,0,0,0,560553.9664,5939510.742,9.915071146,53.60092179
3499,2,5,18,526,2018,6,17,7,2,9,7,0,0,1,0,0,0,0,0,576184.207,5940672.552,10.15150704,53.60932366
3500,2,6,1,601,2018,5,12,1,3,4,6,0,1,1,0,0,0,0,0,577129.6255,5930341.489,10.16324333,53.51634298
3501,2,2,9,221,2018,5,12,5,2,0,3,0,0,1,0,0,0,1,0,556390.624,5938094.845,9.851908008,53.58866088
3502,2,1,5,113,2018,5,17,4,2,6,2,0,0,1,1,0,0,0,0,566788.0686,5934929.606,10.00828324,53.55899302
3503,2,1,1,101,2018,6,15,6,3,0,4,0,0,0,1,0,0,1,0,566395.7419,5934068.985,10.00217858,53.55130821
3504,2,2,7,219,2018,5,8,6,3,4,2,0,1,1,0,0,0,0,0,559000.7107,5934095.945,9.890578666,53.55243365
3505,2,3,6,318,2018,5,14,5,3,2,6,0,0,1,0,0,0,0,0,563350.354,5940792.404,9.957583419,53.61210985
3506,2,5,6,514,2018,5,19,3,3,4,2,0,1,0,0,1,0,0,0,574354.814,5941080.928,10.12395956,53.61325646
3507,2,3,2,311,2018,5,18,5,3,2,6,1,0,1,0,0,0,0,0,564920.9501,5935752.095,9.980271302,53.56661921
3508,2,5,2,506,2018,5,14,2,3,3,7,0,0,1,0,0,0,1,0,571540.3538,5937465.175,10.0805946,53.5811539
3509,2,1,20,141,2018,5,14,4,3,2,2,0,0,1,0,0,0,0,0,557039.69,5932081.554,9.860614701,53.53454584
3510,2,7,9,710,2018,5,17,4,3,5,3,0,1,1,0,0,0,0,0,563656.1965,5922733.858,9.958533571,53.4497741
3511,2,1,8,126,2018,5,14,2,3,2,6,0,0,1,0,1,0,0,0,570311.5415,5933737.53,10.06119837,53.54781961
3512,2,2,9,221,2018,6,23,7,2,4,2,2,0,1,0,0,0,0,1,557368.7315,5937733.235,9.866616201,53.58530479
3513,2,6,2,603,2018,5,18,7,3,5,2,0,1,1,0,0,0,0,0,580883.4659,5926877.057,10.21895027,53.48464525
3514,2,1,16,137,2018,5,8,4,3,2,6,0,0,1,0,0,0,0,0,566065.9326,5928300.603,9.995984283,53.4995078
3515,2,6,9,610,2018,5,19,4,3,9,1,0,0,1,0,0,0,0,0,578036.3897,5925068.432,10.17560426,53.46882132
3516,2,7,10,711,2018,5,14,3,3,2,6,0,0,1,0,0,0,0,0,560819.0428,5926219.311,9.916492428,53.48143496
3517,2,6,1,601,2018,5,22,5,2,2,2,2,0,1,0,0,0,0,0,579465.9426,5928671.504,10.1980472,53.50098738
3518,2,1,1,102,2018,5,17,6,3,5,2,0,0,1,0,0,0,1,0,566038.7115,5933783.339,9.996730124,53.54878608
3519,2,1,12,130,2018,5,13,5,3,6,3,0,1,0,1,0,0,0,0,574062.5378,5932090.824,10.1174101,53.53250518
3520,2,6,9,610,2018,5,11,4,3,6,7,0,0,1,1,0,1,0,0,574457.5061,5927842.91,10.12235859,53.49427367
3521,2,4,5,408,2018,5,8,3,2,5,3,0,0,1,0,1,0,0,0,565959.6614,5939403.313,9.996724429,53.59930385
3522,2,5,7,515,2018,5,7,3,3,3,6,0,1,0,0,0,0,0,0,571204.6139,5941273.975,10.07639419,53.61542903
3523,2,1,8,123,2018,5,8,4,3,2,6,0,0,1,0,0,0,0,0,570241.9989,5934497.417,10.06031969,53.55465807
3524,2,4,10,428,2018,5,19,2,3,0,7,0,0,0,0,0,0,1,0,569086.4195,5938964.722,10.04386765,53.59495939
3525,2,1,8,126,2018,5,15,4,2,8,1,0,0,1,0,0,0,0,0,569920.9862,5933809.234,10.05532093,53.54851618
3526,2,7,1,702,2018,5,18,3,3,4,2,0,1,1,0,0,0,0,0,565165.5865,5924085.828,9.981538484,53.46174033
3527,2,5,18,526,2018,5,16,4,3,5,2,0,0,1,0,0,0,0,0,575531.838,5942795.294,10.14216367,53.62849458
3528,2,1,11,128,2018,6,14,6,3,2,6,0,0,1,0,1,0,0,0,571551.7565,5933965.878,10.07996532,53.54970425
3529,2,1,4,110,2018,5,2,7,2,1,1,2,0,1,0,1,0,0,0,563553.6372,5934475.509,9.959369192,53.55531351
3530,2,5,18,526,2018,5,17,4,3,4,2,0,1,1,0,0,0,0,0,576734.3586,5940090.338,10.15967722,53.60401121
3531,2,5,3,510,2018,5,12,4,3,3,6,0,0,1,0,0,1,0,0,571437.392,5935529.563,10.07859689,53.56377265
3532,2,7,1,702,2018,5,16,3,3,3,2,0,1,1,0,0,0,0,0,565823.1326,5923274.645,9.991271148,53.45436815
3533,2,4,12,431,2018,5,8,4,3,6,7,0,0,1,1,0,0,0,0,566554.1865,5943035.919,10.00648309,53.63187532
3534,2,5,12,520,2018,5,8,5,3,1,6,0,0,1,0,1,0,0,0,568871.0861,5944838.295,10.04191388,53.64777354
3535,2,4,11,430,2018,5,12,4,3,5,3,0,1,1,0,0,0,0,0,568870.9201,5940431.026,10.04093609,53.60816547
3536,2,1,1,101,2018,6,23,7,3,3,6,2,0,1,0,0,0,0,1,566626.6527,5933655.961,10.00557536,53.54756703
3537,2,4,10,429,2018,5,10,7,3,3,6,0,1,0,0,0,0,1,0,568900.2881,5939519.406,10.04117836,53.59996885
3538,2,5,12,520,2018,5,11,4,3,2,6,0,1,1,0,0,0,0,0,570028.5078,5944328.239,10.05930575,53.64303607
3539,2,4,10,427,2018,5,20,4,3,3,2,0,1,0,0,0,0,1,0,568408.9185,5938154.247,10.03345497,53.58776445
3540,2,6,1,601,2018,5,13,4,3,5,3,0,1,1,0,0,0,0,0,580034.4122,5928952.951,10.20668733,53.50343046
3541,2,5,4,512,2018,5,13,5,3,2,6,0,0,1,0,0,0,0,0,574657.382,5937464.778,10.12766643,53.58071588
3542,2,7,12,713,2018,5,15,5,3,5,3,0,1,0,0,0,1,0,0,559939.0555,5929720.497,9.903902601,53.51300301
3543,2,5,2,506,2018,5,11,5,3,4,2,0,1,1,0,0,0,0,0,571407.4707,5937845.244,10.0786748,53.58458767
3544,2,4,5,409,2018,5,15,4,3,2,6,0,0,1,0,0,0,0,0,565802.1453,5939211.444,9.994304083,53.59759929
3545,2,4,10,429,2018,5,7,3,3,3,2,0,0,0,0,1,0,1,0,568654.2562,5939561.936,10.03747052,53.60038336
3546,2,4,10,429,2018,5,8,4,3,0,3,0,1,0,0,0,0,1,0,568941.7039,5939376.22,10.04177243,53.59867659
3547,2,3,8,320,2018,5,12,2,3,5,3,0,1,1,0,0,0,0,0,559936.399,5940889.571,9.906005171,53.61338485
3548,2,4,6,414,2018,5,22,4,3,1,7,2,0,1,0,1,0,0,0,567207.6854,5936640.81,10.01498517,53.57431833
3549,2,5,2,507,2018,6,15,6,3,6,4,0,0,1,1,0,0,0,0,571034.164,5936714.86,10.07277951,53.57447964
3550,2,1,8,121,2018,5,23,6,3,5,3,2,1,1,0,0,0,0,0,568922.5374,5935089.354,10.04053628,53.56015276
3551,2,2,12,225,2018,5,7,4,3,2,6,0,1,0,0,0,0,1,0,554629.6425,5936012.972,9.824943105,53.57013624
3552,2,2,5,216,2018,5,18,4,3,1,2,0,0,1,0,0,0,0,0,559710.1412,5935475.406,9.901549183,53.5647513
3553,2,4,7,416,2018,5,21,4,3,4,6,1,1,0,0,0,0,0,0,567341.0605,5935676.861,10.01679124,53.56563807
3554,2,2,9,221,2018,5,6,5,3,5,3,0,0,1,0,0,0,1,0,556072.9446,5936636.169,9.846847233,53.57558501
3555,2,3,1,308,2018,5,21,5,3,6,6,1,1,0,1,0,0,0,0,563673.1168,5936534.134,9.961592079,53.57380053
3556,2,2,5,217,2018,5,12,4,3,5,3,0,0,1,0,1,0,0,0,558311.9395,5936275.138,9.880590147,53.57209613
3557,2,1,1,101,2018,5,15,3,3,3,6,0,1,1,0,0,0,0,0,566377.898,5934504.572,10.00200177,53.55522518
3558,2,3,1,305,2018,5,16,4,3,4,2,0,1,0,0,1,0,0,0,563534.4302,5936623.116,9.959516062,53.57461705
3559,2,1,4,111,2018,6,19,1,2,0,7,0,1,0,0,0,0,1,0,563769.879,5934088.176,9.962553938,53.5518062
3560,2,4,5,408,2018,5,17,5,3,5,3,0,0,1,0,0,0,0,0,567839.7338,5939978.259,10.02525463,53.60423096
3561,2,2,3,209,2018,5,15,4,3,6,3,0,1,0,1,0,0,0,0,562877.088,5935681.781,9.949400665,53.56623617
3562,2,4,3,406,2018,5,10,3,3,5,3,0,1,1,0,0,0,0,0,564774.3638,5941082.479,9.979165192,53.61454267
3563,2,2,1,203,2018,5,8,4,3,5,3,0,1,1,0,0,0,0,0,562669.2281,5933810.198,9.945887311,53.54944044
3564,2,2,5,216,2018,5,17,2,3,6,6,0,1,0,1,0,0,0,0,560100.498,5935517.641,9.907450403,53.56508633
3565,2,2,1,206,2018,5,9,4,3,0,7,0,1,0,0,0,0,1,0,563222.3434,5935105.137,9.954496303,53.56101219
